Database,Acc_number,Suffix,MMC_ID,Name,Restrand_Occurrence_num,Age_Class,Sex,Common_Name,Genus,Species,Strand_Date,Stranding_County,Stranding_City,Stranding_Locality,Stranding_Details,Latitude,Longitude,Admit_Date,Admit_Weight_kg,Admit_Length_cm,Disposition_Date,Disposition,Dispo_Weight_kg,Dispo_Length_cm,CODeath_List,Diagnosis_List
Lloyd,12412,,CSL-12412,Padrino,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/05/2015,Monterey,Moss Landing,Moss Landing Beach,in front of embassy building,36.8010,-121.7930,05/05/2015,34,127,05/23/2015,euthanasia,28,128,"euthanasia, domoic acid toxicity (chronic)","domoic acid toxicity (acute), malnutrition"
Lloyd,12416,,CSL-12416,Klamath,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/05/2015,Santa Barbara,Santa Barbara,,hope ranch elevator,34.4078,-119.8768,05/06/2015,26.5,121,05/07/2015,euthanasia,27.5,132,"euthanasia, pneumonia, malnutrition, domoic acid toxicity (acute)",malnutrition
Lloyd,12418,,CSL-12418,Timax,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/05/2015,Monterey,Moss Landing,Salinas River State Beach,,36.7700,-121.8080,05/05/2015,40,132,05/23/2015,euthanasia,30.5,131,"euthanasia, domoic acid toxicity (acute), domoic acid toxicity (chronic)","domoic acid toxicity , malnutrition"
Lloyd,12423,,CSL-12423,Rolling Stone,,Juvenile,Male,California Sea Lion,Zalophus,californianus,05/07/2015,Monterey,Moss Landing,,South Jetty,36.8072,-121.7863,05/07/2015,40.5,131,05/08/2015,euthanasia,40.5,131,"euthanasia, domoic acid toxicity (acute)",domoic acid toxicity (acute)
Lloyd,12424,,CSL-12424,Tyler,,Adult,Female,California Sea Lion,Zalophus,californianus,05/07/2015,Santa Cruz,Live Oak,Santa Cruz Harbor,"South end of boat launch ramp, under harbor master office",36.9607,-121.9957,05/07/2015,81,170,05/28/2015,released,86.5,,,"domoic acid toxicity (acute), malnutrition"
Lloyd,12425,,CSL-12425,Maude,,Adult,Female,California Sea Lion,Zalophus,californianus,05/08/2015,San Luis Obispo,Cambria,Moonstone Beach,Across from little sign inn,35.5720,-121.1120,05/08/2015,50.5,154,05/08/2015,died in treatment,50.5,154,domoic acid toxicity (acute),domoic acid toxicity (acute)
Lloyd,12434,,CSL-12434,Cherry Pie,,Adult,Female,California Sea Lion,Zalophus,californianus,05/08/2015,Monterey,Marina,Marina State Beach,Park at end of street access; just to right of path,36.7006,-121.8095,05/08/2015,69,160,05/15/2015,euthanasia,63.5,162,"euthanasia, domoic acid toxicity (chronic)","malnutrition, abortion, metritis, oil"
Lloyd,12436,,CSL-12436,Koine,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/09/2015,Monterey,Moss Landing,,South Jetty rocks #20,36.8095,-121.7877,05/09/2015,26,,05/19/2015,euthanasia,24,,"euthanasia, domoic acid toxicity (chronic), malnutrition, cardiomyopathy",domoic acid toxicity
Lloyd,12445,,CSL-12445,Sar,,Adult,Female,California Sea Lion,Zalophus,californianus,05/10/2015,Santa Cruz,La Selva,Manresa State Beach,near lifeguard tower,36.9047,-121.8454,05/10/2015,94.5,167,05/20/2015,euthanasia,82,159.5,"euthanasia, abscess",domoic acid toxicity (acute)
Lloyd,12450,,CSL-12450,Big Lucky,,Adult,Female,California Sea Lion,Zalophus,californianus,05/11/2015,Monterey,Marina,Marina State Beach,between sand plant and end of Dunes Road,36.7100,-121.8120,05/11/2015,77,161,05/28/2015,euthanasia,69,161,"euthanasia, domoic acid toxicity (acute)",
Lloyd,12451,,CSL-12451,Marina,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/11/2015,Monterey,Marina,Marina State Beach,between sand plant and end of dunes road ,36.7096,-121.8082,05/11/2015,56,143,05/28/2015,released,62,143,,
Lloyd,12453,,CSL-12453,Sahara,,Adult,Female,California Sea Lion,Zalophus,californianus,05/11/2015,Monterey,Marina,Marina State Beach,,36.7006,-121.8095,05/11/2015,40,156,05/14/2015,euthanasia,40,156,"euthanasia, trauma, domoic acid toxicity (acute)",trauma
Lloyd,12455,,CSL-12455,Fay Fay,,Adult,Female,California Sea Lion,Zalophus,californianus,05/12/2015,Monterey,Monterey,Del Monte Beach,,36.6019,-121.8786,05/12/2015,90,159.5,05/12/2015,died in treatment,90,159.5,"domoic acid toxicity (chronic), pneumonia, trauma",
Lloyd,12462,,CSL-12462,DOA,,Yearling,Male,California Sea Lion,Zalophus,californianus,05/12/2015,Santa Barbara,Summerland,Lookout County Park,,34.4193,-119.6010,05/13/2015,26.5,121,05/13/2015,DOA,25.5,121,"malnutrition, domoic acid toxicity (chronic)",
Lloyd,12465,,CSL-12465,Fried Egg (restrand),Restrand,Juvenile,Male,California Sea Lion,Zalophus,californianus,06/27/2015,Alameda,Newark,Shoreline Park,near Dumbarton Bridge,37.5181,-122.1098,06/28/2015,31,130,07/01/2015,euthanasia,31,130,,"malnutrition, domoic acid toxicity (chronic)"
Lloyd,12465,,CSL-12465,Fried Egg,,Juvenile,Male,California Sea Lion,Zalophus,californianus,05/13/2015,Monterey,Moss Landing,Salinas River State Beach,,36.7968,-121.7917,05/13/2015,40.5,133,06/07/2015,released,47,133,,"malnutrition, pneumonia"
Lloyd,12474,,CSL-12474,Fredreka,,Subadult,Male,California Sea Lion,Zalophus,californianus,05/15/2015,Santa Cruz,Aptos,Lundborgh Beach (Trestle Beach),,36.9320,-121.8810,05/15/2015,69.5,161,05/28/2015,euthanasia,57,161,"euthanasia, domoic acid toxicity (chronic)","malnutrition, domoic acid toxicity (chronic)"
Lloyd,12480,,CSL-12480,Baltco,,Adult,Female,California Sea Lion,Zalophus,californianus,05/16/2015,Monterey,Moss Landing,Moss Landing Beach,behind The Whole Enchilada,36.8000,-121.7800,05/16/2015,69,160,05/17/2015,euthanasia,69,160,"euthanasia, domoic acid toxicity (acute)",
Lloyd,12481,,CSL-12481,Tarquin,,Yearling,Female,California Sea Lion,Zalophus,californianus,05/16/2015,Santa Cruz,Watsonville,Pajaro Dunes (Sunset State Beach),,36.8580,-121.8156,05/16/2015,24.5,110,06/07/2015,released,33.5,115,,"domoic acid toxicity, malnutrition"
Lloyd,12493,,CSL-12493,Argentina,,Subadult,Male,California Sea Lion,Zalophus,californianus,05/18/2015,San Luis Obispo,Oceano,Oceano Dunes Vehicular Recreation Area,Just North of Grand Ave.,35.1220,-120.0350,05/18/2015,75,170,05/23/2015,died in treatment,75,170,"domoic acid toxicity (chronic), malnutrition",malnutrition
Lloyd,12494,,CSL-12494,Taylor May,,Adult,Female,California Sea Lion,Zalophus,californianus,05/18/2015,Santa Cruz,Capitola,Hooper Beach,,36.9676,-121.9577,05/18/2015,43.5,124,05/30/2015,euthanasia,36,131,"euthanasia, domoic acid toxicity (chronic), pneumonia",malnutrition
Lloyd,12503,,CSL-12503,Mickey,,Juvenile,Male,California Sea Lion,Zalophus,californianus,05/19/2015,Alameda,Berkeley,,behind Sea Breeze Market,37.8656,-122.3070,05/19/2015,55.5,146,05/21/2015,euthanasia,57,146,"euthanasia, domoic acid toxicity (chronic)",
Lloyd,12506,,CSL-12506,Warbler,,Adult,Female,California Sea Lion,Zalophus,californianus,05/20/2015,Marin,Sausalito,,Schoonmaker Point Marina,37.5153,-122.2920,05/20/2015,82.5,161,06/08/2015,euthanasia,78.5,172,"euthanasia, domoic acid toxicity (chronic)",domoic acid toxicity (chronic)
Lloyd,12507,,CSL-12507,Flubbs,,Adult,Female,California Sea Lion,Zalophus,californianus,05/20/2015,Monterey,Moss Landing,Salinas River State Beach,,36.7900,-121.7990,05/20/2015,69.5,173,05/20/2015,euthanasia,69.5,173,"euthanasia, domoic acid toxicity (chronic)",
Lloyd,12510,F,CSL-12510-F,Fetus (Regina),,Fetus,Male,California Sea Lion,Zalophus,californianus,05/21/2015,Santa Cruz,Davenport,Davenport Beach,at the end of landing rd,37.0125,-122.1994,05/21/2015,,,05/22/2015,died in treatment,,60,domoic acid toxicity (acute),
Lloyd,12510,,CSL-12510,Regina,,Adult,Female,California Sea Lion,Zalophus,californianus,05/21/2015,Santa Cruz,Davenport,Davenport Beach,at the end of landing rd,37.0125,-122.1994,05/21/2015,97.5,163.5,05/22/2015,died in treatment,97,,domoic acid toxicity (acute),
Lloyd,12516,,CSL-12516,Plover,,Adult,Female,California Sea Lion,Zalophus,californianus,05/21/2015,Santa Cruz,Live Oak,Sunny Cove,"20th Ave, visible from bottom of staircase to the left",36.9500,-121.9870,05/22/2015,95,161,05/23/2015,died during transport,95,161,domoic acid toxicity (acute),
Lloyd,12525,,CSL-12525,Mally,,Adult,Female,California Sea Lion,Zalophus,californianus,05/23/2015,Santa Cruz,Live Oak,Sunny Cove,21st Ave stairs,36.9595,-121.9850,05/23/2015,106.5,173,06/12/2015,euthanasia,75.5,166,,"domoic acid toxicity (acute), carcinoma"
Lloyd,12527,,CSL-12527,Creed,,Subadult,Female,California Sea Lion,Zalophus,californianus,05/23/2015,Santa Cruz,La Selva,Manresa State Beach,"Monterey Bay Academy, private beach north boundary, end of Zils Road",36.9007,-121.8427,05/24/2015,54.5,124,06/16/2015,euthanasia,52.5,,"euthanasia, domoic acid toxicity (chronic)","malnutrition, domoic acid toxicity (acute), domoic acid toxicity (chronic)"
Lloyd,12530,,CSL-12530,Groanin,,Adult,Male,California Sea Lion,Zalophus,californianus,05/23/2015,Santa Cruz,Watsonville,Pajaro Dunes (Sunset State Beach),,36.8580,-121.8156,05/25/2015,226.5,224,06/01/2015,euthanasia,224.5,224,"euthanasia, domoic acid toxicity (acute)",domoic acid toxicity (acute)
Lloyd,12531,,CSL-12531,Samu,,Adult,Female,California Sea Lion,Zalophus,californianus,05/25/2015,Monterey,Moss Landing,Moss Landing Beach,,36.8050,-121.7920,05/25/2015,88.5,169,05/31/2015,euthanasia,88.5,169,"euthanasia, domoic acid toxicity (chronic)","malnutrition, domoic acid toxicity (acute)"
Lloyd,12540,,CSL-12540,Jr. Moss,,Subadult,Male,California Sea Lion,Zalophus,californianus,05/27/2015,Monterey,Moss Landing,Moss Landing State Beach,1st beach entrance,36.8192,-121.7946,05/27/2015,115.5,174,06/09/2015,released,,174,,domoic acid toxicity
Lloyd,12541,,CSL-12541,Simon Wharf,,Adult,Female,California Sea Lion,Zalophus,californianus,05/28/2015,Santa Cruz,Santa Cruz,Santa Cruz Municipal Wharf,,36.9530,-122.0130,05/28/2015,59,155,06/12/2015,euthanasia,52,151,"euthanasia, shock","malnutrition, Domoic Acid toxicity, Heart murmur"
Lloyd,12542,,CSL-12542,Zmud,,Subadult,Male,California Sea Lion,Zalophus,californianus,05/28/2015,Monterey,Moss Landing,Zmudowski State Beach,,36.8360,-121.8029,05/28/2015,112,181,05/29/2015,died in treatment,112,,domoic acid toxicity (chronic),domoic acid toxicity (chronic)
Lloyd,12544,,CSL-12544,Mitzle,,Juvenile,Male,California Sea Lion,Zalophus,californianus,05/29/2015,Monterey,Monterey,Del Monte Beach,Wharf 2,36.6050,-121.8840,05/29/2015,53,151,05/29/2015,died in treatment,53,,domoic acid toxicity (acute),
Lloyd,12545,,CSL-12545,Skid,,Adult,Female,California Sea Lion,Zalophus,californianus,05/28/2015,Monterey,Moss Landing,Salinas River State Beach,"end of Nashua And Molero Rd, north of Monterey Dunes Colony",36.7731,-121.7989,05/29/2015,75,158,06/16/2015,euthanasia,,,"euthanasia, domoic acid toxicity (chronic)",domoic acid toxicity (chronic)
Lloyd,12547,,CSL-12547,Jet Puff,,Subadult,Male,California Sea Lion,Zalophus,californianus,05/29/2015,Monterey,Moss Landing,Zmudowski State Beach,,36.8320,-121.8090,05/29/2015,79.5,160,06/17/2015,released,87,160,,"Malnutrition, domoic acid toxicity (chronic)"
Lloyd,12550,,CSL-12550,SCruz,,Juvenile,Male,California Sea Lion,Zalophus,californianus,05/31/2015,Monterey,Moss Landing,Moss Landing Harbor - North,on boat ramp in front of Monterey Bay Kayak,36.8134,-121.7885,05/31/2015,47,137,06/17/2015,released,42.5,137,,"malnutrition, domoic acid toxicity (acute)"
Lloyd,12555,,CSL-12555,Hidden Bro,,Adult,Male,California Sea Lion,Zalophus,californianus,06/03/2015,Santa Cruz,Aptos,Rio Del Mar Beach (Seacliff State Beach),Closer to Hidden Beach,36.9596,-121.8924,06/03/2015,110,114,06/04/2015,died in treatment,114,203,"pneumonia, domoic acid toxicity (acute)",domoic acid toxicity (acute)
Lloyd,12564,,CSL-12564,Kailey,,Subadult,Male,California Sea Lion,Zalophus,californianus,06/07/2015,Monterey,Pacific Grove,Point Pinos,,36.6400,-121.9250,06/07/2015,87,166,06/23/2015,released,78,166,,"domoic acid toxicity (acute), pneumonia"
Lloyd,12572,,CSL-12572,Caroline Morgan,,Adult,Female,California Sea Lion,Zalophus,californianus,06/11/2015,Monterey,Moss Landing,Moss Landing State Beach,1/2 mile North offirst entrance,36.8192,-121.7946,06/11/2015,83.5,166,06/12/2015,euthanasia,83.5,166,"domoic acid toxicity (acute), unknown",domoic acid toxicity (acute)
Lloyd,12574,,CSL-12574,Willie Ray,,Adult,Male,California Sea Lion,Zalophus,californianus,06/11/2015,Santa Cruz,La Selva,Manresa State Beach,North end of the beach past the bridge,36.9047,-121.8454,06/12/2015,140,192,06/29/2015,released,134,,,domoic acid toxicity (acute)
Lloyd,12576,,CSL-12576,Spurs,,Subadult,Male,California Sea Lion,Zalophus,californianus,06/14/2015,Monterey,Seaside,Fort Ord Dunes State Beach,"12th st exit off hwy 1, pass target",36.6490,-121.8293,06/14/2015,135,203,07/07/2015,released,102,,,domoic acid toxicity (acute)
Lloyd,12582,,CSL-12582,Kip,,Adult,Female,California Sea Lion,Zalophus,californianus,06/18/2015,Monterey,Moss Landing,Moss Landing Beach,"Sandholdt parking lot, 1/4mile South",36.8010,-121.7930,06/18/2015,56,151,06/18/2015,died in treatment,56,151,domoic acid toxicity (chronic),
Lloyd,12585,,CSL-12585,Darwin,,Adult,Female,California Sea Lion,Zalophus,californianus,06/21/2015,Santa Barbara,Vandenberg,Vandenberg Air Force Base,,34.7060,-120.6000,06/21/2015,83,154,07/06/2015,released,70.5,154,,"domoic acid toxicity (acute), oil"
Lloyd,12586,,CSL-12586,Lumpysilt,,Adult,Female,California Sea Lion,Zalophus,californianus,06/22/2015,San Luis Obispo,Oceano ,Oceano Dunes (Between 4 & 5),Post 5,35.0700,-120.6360,06/22/2015,89.5,152,07/01/2015,euthanasia,89.5,166,"euthanasia, domoic acid toxicity (chronic)",
Lloyd,12587,,CSL-12587,Wonder (restrand),Restrand,Adult,Female,California Sea Lion,Zalophus,californianus,07/17/2015,San Francisco,San Francisco,Ocean Beach,between Vicente and Sloat on beach,37.7340,-122.5079,07/17/2015,80.5,147,07/17/2015,carcass,,,"drowning, domoic acid toxicity (acute)",domoic acid toxicity 
Lloyd,12587,,CSL-12587,Wonder,,Adult,Female,California Sea Lion,Zalophus,californianus,06/23/2015,San Luis Obispo,Pismo Beach,Pismo Beach,"about 100 yds South of the pier, in front of Sandcastle Inn",35.1370,-120.6430,06/23/2015,84,167,07/06/2015,released,75,167,,domoic acid toxicity (acute)
Lloyd,12588,,CSL-12588,Casey Dunes,,Subadult,Male,California Sea Lion,Zalophus,californianus,06/24/2015,Santa Cruz,Wastonville,Pajaro Dunes (Sunset State Beach),between buildings B and C,36.8630,-121.8270,06/24/2015,75.5,140,06/24/2015,died in treatment,75.5,140,domoic acid toxicity (acute),
Lloyd,12589,,CSL-12589,Lauroguard,,Adult,Female,California Sea Lion,Zalophus,californianus,06/25/2015,San Luis Obispo,Cayucos,Cayucos State Beach,,35.4410,-120.9050,06/28/2015,67.5,159,06/29/2015,euthanasia,67.5,158,"peritonitis, euthanasia","domoic acid toxicity (acute), oil"
Lloyd,12593,,CSL-12593,Mahatma,,Adult,Female,California Sea Lion,Zalophus,californianus,06/28/2015,San Luis Obispo,Oceano Beach,Oceano Dunes Vehicular Recreation Area,,35.1127,-120.6262,06/28/2015,71.5,148,07/14/2015,released,57.5,,,"domoic acid toxicity (acute), malnutrition"
Lloyd,12595,,CSL-12595,Tessilomar,,Adult,Female,California Sea Lion,Zalophus,californianus,06/30/2015,Monterey,Pacific Grove,Moss Beach,,36.6180,-121.9500,06/30/2015,98,169,06/30/2015,died in treatment,99,169,domoic acid toxicity (acute),
Lloyd,12598,,CSL-12598,Brown Belly,,Adult,Male,California Sea Lion,Zalophus,californianus,07/01/2015,Monterey,Monterey,Seaside Beach,Near Unscripted Hotel,36.6180,-121.8550,07/01/2015,273,241,07/06/2015,euthanasia,273,241,"euthanasia, gunshot",
Lloyd,12600,,CSL-12600,Uncle Sam,,Subadult,Male,California Sea Lion,Zalophus,californianus,07/04/2015,Monterey,Monterey,Monterey Harbor,coast guard jetty boat ramp on right side; 2-3 feet up ramp from water,36.6080,-121.8880,07/04/2015,120.5,201,07/24/2015,euthanasia,109,190,"euthanasia, domoic acid toxicity (chronic), pneumonia","trauma, domoic acid toxicity (acute)"
Lloyd,12601,,CSL-12601,Liberty,,Adult,Female,California Sea Lion,Zalophus,californianus,07/04/2015,San Luis Obispo,Avila Beach,Avila State Beach,Left of pier near lifeguard tower,35.1781,-120.7335,07/04/2015,78,,07/08/2015,euthanasia,79.5,,domoic acid toxicity (acute),
Lloyd,12603,,CSL-12603,Spangle,,Subadult,Female,California Sea Lion,Zalophus,californianus,07/05/2015,San Luis Obispo,Oceano,Oceano Dunes Vehicular Recreation Area,"take Grand Ave entrance, go north on beach 1/4 ml, in surf",35.1281,-120.6390,07/05/2015,62.5,149,07/24/2015,released,62,,,"domoic acid toxicity (acute), malnutrition"
Lloyd,12604,,CSL-12604,Carcass,,Adult,Female,California Sea Lion,Zalophus,californianus,07/06/2015,San Luis Obispo,Avila Beach,,,35.1720,-120.7310,07/06/2015,,,07/06/2015,carcass,,,domoic acid toxicity (chronic),
Lloyd,12607,,CSL-12607,Sapphire,,Adult,Female,California Sea Lion,Zalophus,californianus,07/07/2015,San Luis Obispo,Pismo Beach,Oceano Dunes Vehicular Recreation Area,,35.0570,-120.6370,07/07/2015,63.5,148,07/09/2015,euthanasia,64.5,148,"euthanasia, domoic acid toxicity (acute)","oil, domoic acid toxicity "
Lloyd,12608,,CSL-12608,Amethyst,,Adult,Female,California Sea Lion,Zalophus,californianus,07/07/2015,San Luis Obispo,Morro Bay,Pismo Beach,"North of Pismo Pier, below Sea Crest Inn",35.1458,-120.6493,07/07/2015,92,171,07/29/2015,released,75,,,domoic acid toxicity (acute)
Lloyd,12609,,CSL-12609,Euth,,Adult,Female,California Sea Lion,Zalophus,californianus,07/09/2015,San Luis Obispo,Morro Bay,,"Morrostrand, about 200 yds north of Sienna/Beachcomber drive",35.3951,-120.8675,07/09/2015,65.5,158.8,07/09/2015,euthanasia,65.5,158.8,"euthanasia, domoic acid toxicity",
Lloyd,12612,,CSL-12612,SloPoke,,Adult,Female,California Sea Lion,Zalophus,californianus,07/11/2015,San Luis Obispo,,Oso Flaco Lake Natural Area,South end by Lake,35.0303,-120.6342,07/11/2015,95,160,07/29/2015,released,72.5,,,"domoic acid toxicity (acute), pneumonia, malnutrition"
Lloyd,12613,,CSL-12613,Moonunit,,Adult,Female,California Sea Lion,Zalophus,californianus,07/11/2015,San Luis Obispo,Oceano ,Oceano Dunes (Post 1),100 yds South of Pier Ave,35.1005,-120.6314,07/11/2015,94.5,174,07/16/2015,euthanasia,94.5,174,"euthanasia, carcinoma, domoic acid toxicity",
Lloyd,12614,,CSL-12614,Letterman,,Adult,Female,California Sea Lion,Zalophus,californianus,07/11/2015,San Luis Obispo,Oceano ,Pismo State Beach,Just off Grand Ave,35.1220,-120.6400,07/11/2015,71.5,166,07/25/2015,euthanasia,72,162,"euthanasia, domoic acid toxicity (chronic)","domoic acid toxicity (acute), malnutrition"
Lloyd,12615,,CSL-12615,Katerin,,Juvenile,Male,California Sea Lion,Zalophus,californianus,07/13/2015,San Luis Obispo,Oceano ,Oceano Dunes (Between Post 3&4),,35.0781,-120.6300,07/13/2015,46,144,08/03/2015,released,50.5,,,"domoic acid toxicity (acute), malnutrition"
Lloyd,12616,,CSL-12616,Amiga,,Adult,Female,California Sea Lion,Zalophus,californianus,07/13/2015,San Luis Obispo,San Simeon,San Simeon Beach,"use San Simeon Ave to access, animal is 1/2 miles South of Best Western Cavalier",35.6066,-121.1432,07/13/2015,86.5,,07/21/2015,euthanasia,,165,"euthanasia, domoic acid toxicity",
Lloyd,12618,,CSL-12618,DOA,,Adult,Female,California Sea Lion,Zalophus,californianus,07/14/2015,Santa Barbara,Vandenberg,Vandenberg Air Force Base,"Wall Beach @ end of new beach road, straight down from parking lot.  Veronica (rp) will get access for you",34.7076,-120.6011,07/14/2015,84,164,07/14/2015,DOA,84,164,domoic acid toxicity (chronic),
Lloyd,12622,,CSL-12622,Buttercup,,Adult,Female,California Sea Lion,Zalophus,californianus,07/14/2015,San Luis Obispo,Montana de Oro,Montana de Oro State Park,On the Sandspit,35.3063,-120.8738,07/15/2015,92.5,167,07/23/2015,euthanasia,,,"euthanasia, domoic acid toxicity (chronic), pneumonia",
Lloyd,12624,,CSL-12624,Fatu,,Adult,Female,California Sea Lion,Zalophus,californianus,07/16/2015,San Luis Obispo,Pismo Beach,,Sitting by stairs of Contiki Hotel,35.1458,-120.6486,07/16/2015,85,161,07/16/2015,died in treatment,85,161,domoic acid toxicity (acute),
Lloyd,12625,,CSL-12625,Smudge Ramp,,Adult,Female,California Sea Lion,Zalophus,californianus,07/16/2015,Monterey,Monterey,Breakwater Cove Marina (Monterey Harbor),On boat launch ramp,36.6093,-121.8941,07/16/2015,71,155,07/19/2015,died in treatment,73,155,"septicemia, osteomyelitis",osteomyelitis
Lloyd,12626,,CSL-12626,Ottarose,,Subadult,Male,California Sea Lion,Zalophus,californianus,07/16/2015,San Luis Obispo,Morro Bay,Morro Strand State Beach - North,"North above Morro Bay High School, Azure St. @ end of street",35.3911,-120.8662,07/16/2015,67.5,156,08/03/2015,released,63.5,,,"malnutrition, domoic acid toxicity (chronic)"
Lloyd,12631,,CSL-12631,Angelique,,Adult,Female,California Sea Lion,Zalophus,californianus,07/17/2015,San Luis Obispo,Cambria,Shamel County Park,10 minutes N of parking lot at end of Sandspit Rd.,35.5650,-121.1130,07/18/2015,78.5,164,08/04/2015,euthanasia,60.5,,", ",domoic acid toxicity 
Lloyd,12632,,CSL-12632,Raindance,,Subadult,Female,California Sea Lion,Zalophus,californianus,07/19/2015,San Luis Obispo,Oceano ,Oceano Dunes (Post 2),Oceano Dunes near post 2,35.0920,-120.6360,07/19/2015,60.5,150,08/04/2015,euthanasia,46,,"euthanasia, domoic acid toxicity",domoic acid toxicity 
Lloyd,12633,,CSL-12633,Stabinsky,,Adult,Female,California Sea Lion,Zalophus,californianus,07/19/2015,San Luis Obispo,Cambria,,"Fiscalini Ranch, Marine Terrace, wedge wood drive, 50 ft north on the beach",35.5473,-121.0976,07/19/2015,79.5,154,07/22/2015,euthanasia,75.5,154,"euthanasia, domoic acid toxicity",domoic acid toxicity 
Lloyd,12634,,CSL-12634,Ethel,,Adult,Female,California Sea Lion,Zalophus,californianus,07/20/2015,San Luis Obispo,Pismo,Pismo Beach,North of Pismo Pier directly west of Seacrest Hotel,35.1462,-120.6492,07/20/2015,75.5,,07/23/2015,euthanasia,76.5,,"euthanasia, domoic acid toxicity (chronic)",
Lloyd,12635,,CSL-12635,Taluny,,Adult,Female,California Sea Lion,Zalophus,californianus,07/20/2015,San Luis Obispo,San Simeon,Hearst Memorial State Beach,Near vista point,35.6301,-121.1617,07/20/2015,74.5,,07/21/2015,euthanasia,,,domoic acid toxicity (acute),domoic acid toxicity (acute)
Lloyd,12636,,CSL-12636,Maxie,,Subadult,Female,California Sea Lion,Zalophus,californianus,07/21/2015,San Luis Obispo,Oceano ,Pismo State Beach,By Oceano Dunes entrance,35.1220,-120.6400,07/21/2015,66.5,146,07/24/2015,euthanasia,,,"euthanasia, domoic acid toxicity (acute)",
Lloyd,12637,,CSL-12637,Heath,,Adult,Female,California Sea Lion,Zalophus,californianus,07/22/2015,San Luis Obispo,Morro Bay,Morro Strand State Beach - South,North side of Morro Harbor,35.4054,-120.8714,07/22/2015,65.5,153,08/03/2015,released,61,,,"malnutrition, domoic acid toxicity"
Lloyd,12641,,CSL-12641,Calcore,,Adult,Female,California Sea Lion,Zalophus,californianus,07/23/2015,San Luis Obispo,Morro Bay,Morro Rock and Beach,about 1 mile north of Morro Rock in tideline,35.3964,-120.8675,07/23/2015,69.5,155.5,07/23/2015,euthanasia,69.5,,"euthanasia, domoic acid toxicity",domoic acid toxicity 
Lloyd,12642,,CSL-12642,Bogota,,Adult,Female,California Sea Lion,Zalophus,californianus,07/23/2015,San Luis Obispo,Morro Bay,Morro Rock and Beach,"1.5 miles from Rock sitting on beach, just North of 2nd lifeguard tower",35.3812,-120.8649,07/23/2015,89.5,162.5,08/04/2015,euthanasia,74,163,"euthanasia, domoic acid toxicity",domoic acid toxicity 
Lloyd,12643,,CSL-12643,Backbai,,Adult,Female,California Sea Lion,Zalophus,californianus,07/23/2015,San Luis Obispo,Morro Bay,Morro Bay State Park,State Park Marina. right down from the natural history museum,35.3480,-120.8436,07/23/2015,67,162,07/27/2015,died in treatment,68.5,,domoic acid toxicity,domoic acid toxicity 
